C B,BENEFICIARIO,RFC,FACTURAS,CONTRATO,CONCEPTO,TIPO,FDO - #OP,FECHA,IMPORTE,SHEET
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-B978-185004-2117,SIS-466-2024,"RET A CONT 2 AL MILLAR DIF REC-PROPIOS EST. 1  SIS-RP-22/24-CP AMPLIACIÓN DE ESTANCIA INFANTIL (MONTERREY ME CUIDA): CALLE IXTLIXOCHITL ESQUINA CON CALLE NEZAHUALCOYOTL Y NEZAHUALPILLI, ENTRE LAS CALLES MOCTEZUMA Y XALTEMOC COL. SAN BERNABE 1º SEC MCIPIO DE MONTERREY, N.L. ICOM/24185012",TR,1030553.0,2024-05-28,998.21,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-2355-185004-2147,SIS-376-2023,"RET A CONT 2 AL MILLAR DIF CORR-VERDES ET-2 EST. 9 SIS-RP-76/23-CP CONSTRUCCIÓN DE CORREDOR VERDE CALLE FEDERICO GÓMEZ (2a. ETAPA) ENTRE AV. REVOLUCIÓN Y CALLE GUADALUPE, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN. . ICOM/23185059 DPP/0989/2023 REF-SIS/028/2024",TR,372000073.0,2024-05-28,1353.88,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-3007-185004-2094,SIS-372-2023,"RET A CONT 2 AL MILLAR DIF CORR-VERDES ET-2 EST. 6 SIS-RP-72/23-CP CONSTRUCCIÓN DE CORREDOR VERDE EN CALLE ARAMBERRI ENTRE CALLE HEROES DEL 47 Y LA AV. FUNDIDORA, EN EL MUNICIPIO DE MONTERREY NUEVO LEÓN. ICOM/23185059 DPP/0989/2023 REF-SIS/028/2024",TR,372000073.0,2024-05-28,10017.34,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-B3325-185004-2222,SIS-373-2023,RET A CONT 2 AL MILLAR DIF CORR-VERDES ET-2 EST. 6 SIS-RP-73/23-CP CONSTRUCCIÓN DE CORREDOR VERDE EN CALLE HEROES DEL 47 ENTRE CALLES ARAMBERRI Y LA CALLE WASHINGTON EN LA ZONA CENTRO EN EL MUNICIPIO DE MONTERREY NUEVO LEÓN. ICOM/23185059 DPP/0989/2023 REF-SIS/028/2024,TR,372000073.0,2024-05-28,1142.83,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-B3326-185004-2224,SIS-373-2023,RET A CONT 2 AL MILLAR DIF CORR-VERDES ET-2 EST. 3-A SIS-RP-73/23-CP CONSTRUCCIÓN DE CORREDOR VERDE EN CALLE HEROES DEL 47 ENTRE CALLES ARAMBERRI Y LA CALLE WASHINGTON EN LA ZONA CENTRO EN EL MUNICIPIO DE MONTERREY NUEVO LEÓN. ICOM/23185059 DPP/0989/2023 REF-SIS/028/2024,TR,372000073.0,2024-05-28,297.31,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-J889-185004-2210,SIS-377-2023,"RET A CONT 2 AL MILLAR DIF CORR-VERDES ET-2 EST. 1-E SIS-RP-77/23-CP CONSTRUCCIÓN DE CORREDOR VERDE CALLE FEDERICO GÓMEZ (3a. ETAPA) ENTRE AV. REVOLUCIÓN Y CALLE GUADALUPE, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM/23185059 DPP/0989/2023 REF-SIS/028/2024",TR,372000073.0,2024-05-28,2001.66,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-J890-185004-2212,SIS-377-2023,"RET A CONT 2 AL MILLAR DIF CORR-VERDES ET-2 EST. 5 SIS-RP-77/23-CP CONSTRUCCIÓN DE CORREDOR VERDE CALLE FEDERICO GÓMEZ (3a. ETAPA) ENTRE AV. REVOLUCIÓN Y CALLE GUADALUPE, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM/23185059 DPP/0989/2023 REF-SIS/028/2024",TR,372000073.0,2024-05-28,4982.48,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-J891-185004-2214,SIS-377-2023,"RET A CONT 2 AL MILLAR DIF CORR-VERDES ET-2 EST. 2-A SIS-RP-77/23-CP CONSTRUCCIÓN DE CORREDOR VERDE CALLE FEDERICO GÓMEZ (3a. ETAPA) ENTRE AV. REVOLUCIÓN Y CALLE GUADALUPE, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM/23185059 DPP/0989/2023 REF-SIS/028/2024",TR,372000073.0,2024-05-28,56.61,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-J892-185004-2216,SIS-377-2023,"RET A CONT 2 AL MILLAR DIF CORR-VERDES ET-2 EST. 6 SIS-RP-77/23-CP CONSTRUCCIÓN DE CORREDOR VERDE CALLE FEDERICO GÓMEZ (3a. ETAPA) ENTRE AV. REVOLUCIÓN Y CALLE GUADALUPE, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM/23185059 DPP/0989/2023 REF-SIS/028/2024",TR,372000073.0,2024-05-28,3448.39,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-J893-185004-2218,SIS-377-2023,"RET A CONT 2 AL MILLAR DIF CORR-VERDES ET-2 EST. 3-A SIS-RP-77/23-CP CONSTRUCCIÓN DE CORREDOR VERDE CALLE FEDERICO GÓMEZ (3a. ETAPA) ENTRE AV. REVOLUCIÓN Y CALLE GUADALUPE, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM/23185059 DPP/0989/2023 REF-SIS/028/2024",TR,372000073.0,2024-05-28,72.79,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-J894-185004-2220,SIS-377-2023,"RET A CONT 2 AL MILLAR DIF CORR-VERDES ET-2 EST. 3-E SIS-RP-77/23-CP CONSTRUCCIÓN DE CORREDOR VERDE CALLE FEDERICO GÓMEZ (3a. ETAPA) ENTRE AV. REVOLUCIÓN Y CALLE GUADALUPE, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM/23185059 DPP/0989/2023 REF-SIS/028/2024",TR,372000073.0,2024-05-28,892.02,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-179-185004-2230,SIS-273-2023,"RET A CONT 2 AL MILLAR DIF REC-PROPIOS EST. 7 SIS-RP-48/23-CP CONSTRUCCION DE CORREDOR VERDE EN LA AV. MELCHOR OCAMPO DE AV. PINO SUAREZ A LA CALLE GARIBALDI, EN EL MUNICIPIO DE MTY. N.L. ICOM/23185028-BIS2 REF-SIS/002/2024",TR,1030561.0,2024-05-30,1067.81,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-655A4-185004-2086,SIS-415-2023,"RET A CONT 2 AL MILLAR DIF REC-FISCALES (PTTO-PART-2023) EST. 1-E SIS-PP23-11/23-IR CONSTRUCCIÓN DE ESCALINATAS EN SENDERO 1ra PRIVADA EN CRUCE CON CALLE TIRO AL BLANCO, COLONIA CROC, MUNICIPIO DE MONTERREY, NUEVO LEÓN. ICOM/23185089 REF-SIS/015-BIS/2024",TR,1030561.0,2024-05-30,82.2,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-938-185004-2269,SIS-422-2023,"RET A CONT 2 AL MILLAR DIF DISP-REC-FISC-2023 EST. 1 SIS-RP-30/23-IR REHABILITACION DE VITAPISTA EN PLAZA JOSE S. VIVANCO EN LA COL. MITRAS NORTE, EN MTY, N.L. Y NUEVO LEÓN.ICOM/23185090 REF-SIS/077/2024",TR,1030561.0,2024-05-30,51.03,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-939-185004-2271,SIS-422-2023,"RET A CONT 2 AL MILLAR DIF DISP-REC-FISC-2023 EST. 1-A SIS-RP-30/23-IR REHABILITACION DE VITAPISTA EN PLAZA JOSE S. VIVANCO EN LA COL. MITRAS NORTE, EN MTY, N.L. Y NUEVO LEÓN.ICOM/23185090 REF-SIS/077/2024",TR,1030561.0,2024-05-30,0.12,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-940-185004-2273,SIS-422-2023,"RET A CONT 2 AL MILLAR DIF DISP-REC-FISC-2023 EST. 2 SIS-RP-30/23-IR REHABILITACION DE VITAPISTA EN PLAZA JOSE S. VIVANCO EN LA COL. MITRAS NORTE, EN MTY, N.L. Y NUEVO LEÓN.ICOM/23185090 REF-SIS/077/2024",TR,1030561.0,2024-05-30,531.18,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-941-185004-2275,SIS-422-2023,"RET A CONT 2 AL MILLAR DIF DISP-REC-FISC-2023 EST. 2-A SIS-RP-30/23-IR REHABILITACION DE VITAPISTA EN PLAZA JOSE S. VIVANCO EN LA COL. MITRAS NORTE, EN MTY, N.L. Y NUEVO LEÓN.ICOM/23185090 REF-SIS/077/2024",TR,1030561.0,2024-05-30,2.28,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-942-185004-2277,SIS-422-2023,"RET A CONT 2 AL MILLAR DIF DISP-REC-FISC-2023 EST. 1-E SIS-RP-30/23-IR REHABILITACION DE VITAPISTA EN PLAZA JOSE S. VIVANCO EN LA COL. MITRAS NORTE, EN MTY, N.L. Y NUEVO LEÓN.ICOM/23185090 REF-SIS/077/2024",TR,1030561.0,2024-05-30,1794.85,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-2584-185004-2263,SIS-241-2023,"RET A CONT 2 AL MILLAR DIF DISP-R28-PART-2023 EST. 5 SIS-RP-23/23-CP REHABILITACIÓN DE CANCHA DE FUTBOL, UBICADA EN AV. CAMINO REAL ENTRE LAS CALLES LUCHA DE CLASES, RUTEROS Y CASA DEL OBRERO MUNDIAL, COLONIA CROC, MCIPIO DE MTY, NUEVO LEÓN. ICOM/23185016-BIS REF-SIS/033-BIS/2024 REF-SIS/031/2024",TR,351001035.0,2024-05-30,1074.88,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-2586-185004-2265,SIS-241-2023,"RET A CONT 2 AL MILLAR DIF DISP-R28-PART-2023 EST. 2-A SIS-RP-23/23-CP REHABILITACIÓN DE CANCHA DE FUTBOL, UBICADA EN AV. CAMINO REAL ENTRE LAS CALLES LUCHA DE CLASES, RUTEROS Y CASA DEL OBRERO MUNDIAL, COLONIA CROC, MCIPIO DE MTY, NUEVO LEÓN. ICOM/23185016-BIS REF-SIS/033-BIS/2024 REF-SIS/031/2024",TR,351001035.0,2024-05-30,176.12,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-A-6-185004-2113,SIS-482-2024,"RET A CONT 2 AL MILLAR DIF RECURSOS PROPIOS EST. 1 SIS-RP-29/24-CP REMODELACIÓN DE TEATRO DE LA CIUDAD ¿JOSÉ CALDERÓN¿ (OBRA CIVIL) UBICADO EN LA AVENIDA BENITO JUÁREZ EN SU CRUCE CON CALLE SANTIAGO TAPIA, COLONIA CENTRO, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.ICOM/24185011",TR,1030622.0,2024-05-31,1284.14,CONTRATISTAS
311250,CAMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCION,CMI970416U95,DIF-MKN152-185004-2267,SIS-385-2023,"RET A CONT 2 AL MILLAR DIF REM-FDOS-EST-E-1 EST. 1 SIS-RP-80/23-CP MANTENIMIENTO DE TECHUMBRE DEL DOMO ACUATICO DE LA CIUDAD DEPORTIVA, UBICADO EN CALLE FRANCIASCO BELTRAN No. 4240, EN LA COL. VENUSTIANO CARRANZA, EN MTY, NL ICOM/23185069 REF-SIS/069/2024",TR,371000023.0,2024-05-31,2855.93,CONTRATISTAS
311732,"F/4086906 BBVA BANCOMER, SA.",BBA830831LI2,12225-183015-59,TES-075-2014,"MINISTRACIÓN 112 DE 120 PARCIALIDADES CORRESPONDIENTE AL MES DE MAYO 2024, SEGÚN CONTRATO TES-075-2014",TR,1030434.0,2024-05-17,2408770.69,CONTRATISTAS
318226,"BS CAR SERVICES, S.A. DE C.V.",BCS1410156Q8,FAC3892-183012-724,OT. 20241147,"MANTENIMIENTO DE 60,000 KMS, AJUSTE DE DIRECCION, LIMPIEZA Y AJUSTE DE FRENOS. PATRIMONIO 83824 2020 F-250 SUPER DUTY 4X4",TR,355000330.0,2024-05-10,23403.58,CONTRATISTAS
318226,"BS CAR SERVICES, S.A. DE C.V.",BCS1410156Q8,FAC3893-183012-725,OT. 20241148,SUMINISTRO E INSTALACION DE BISAGRA BLINDADA PUERTA TRASERA LADO DERECHO. PATRIMONIO 82815 2017 F250 SUPER DUTY 4X4,TR,355000330.0,2024-05-10,15947.1,CONTRATISTAS
318226,"BS CAR SERVICES, S.A. DE C.V.",BCS1410156Q8,FAC3898-183012-644,OT. 20241164,"REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS, LIMPIADOR DE FRENOS Y RECTIFICADO DE DISCOS. PATRIMONIO 83255 2019 F-250 SUPER DUTY 4X4",TR,355000330.0,2024-05-10,10250.92,CONTRATISTAS
318226,"BS CAR SERVICES, S.A. DE C.V.",BCS1410156Q8,FAC3895-183012-731,OT. 20241157,REEMPLAZO E INSTALACION DE AMORTIGUADORES DELANTEROS Y AMORTIGUADOR DE DIRECCION. PATRIMONIO 82810 2017 SUBURVAN SUV G,TR,355000334.0,2024-05-10,31259.68,CONTRATISTAS
318226,"BS CAR SERVICES, S.A. DE C.V.",BCS1410156Q8,FAC3891-183012-722,OT. 20241145,"REPARACION DE RIN 20"" DE ALUMINIO Y REPARACION DE RUN FLAT. PATRIMONIO 83823 2020 F-250 SUPER DUTY 4X4",TR,355000337.0,2024-05-17,6718.72,CONTRATISTAS
318226,"BS CAR SERVICES, S.A. DE C.V.",BCS1410156Q8,FAC3894-183012-730,OT. 20241156,REEMPLAZO E INSTALACION DE MORDAZAS DE FRENOS TRASEROS. PATRIMONIO 84403 2023 TAHOE B RST,TR,355000337.0,2024-05-17,7965.72,CONTRATISTAS
318226,"BS CAR SERVICES, S.A. DE C.V.",BCS1410156Q8,FAC3896-183012-733,OT. 20241160,"REEMPLAZO E INSTALACION DE HORQUILLA SUPERIOR DERECHA, AMORTIGUADOR DELANTERO DERECHO Y REPARACION DE ESTRIBO LADO COPILOTO. PATRIMONIO 83254 2019 YUKON SUV BLINDADA",TR,355000337.0,2024-05-17,22494.72,CONTRATISTAS
318226,"BS CAR SERVICES, S.A. DE C.V.",BCS1410156Q8,FAC3897-183012-734,OT. 20241161,"MANTENIMIENTO DE 36,000 KMS, SUMINISTRO E INSTALACION DE DOS INYECTORES, LIMPIEZA Y AJUSTE DE FRENOS. PATRIMONIO 83253 2019 YUKON SUV BLINDADA",TR,355000337.0,2024-05-17,19859.2,CONTRATISTAS
318226,"BS CAR SERVICES, S.A. DE C.V.",BCS1410156Q8,FAC3899-183012-737,OT. 20241165,"MANTENIMIENTO DE 18,000 KMS, SUMINISTRO E INSTALACION DE SENSOR DE FRENO TRASERO IZQUIERDO, LIMPIEZA Y AJUSTE DE FRENOS. PATRIMONIO 84406 2023 TAHOE B RST",TR,355000337.0,2024-05-17,9241.72,CONTRATISTAS
318226,"BS CAR SERVICES, S.A. DE C.V.",BCS1410156Q8,FAC3903-183012-757,OT. 20241230,"REEMPLAZO E INSTALACION DE BARRA DE DIRECCION, AMORTIGUADOR DE DIRECCION, RECTIFICADO DE DISCOS Y ALINEACION. PATRIMONIO 82816 2017 F250 SUPER DUTY 4X4",TR,355000337.0,2024-05-17,16672.68,CONTRATISTAS
318258,"SERVICIO TECNICO CHURUBUSCO, S.A. DE C.V.",STC920331JW4,27637-183012-678,OT. 20241240,REPARACION DE MARCHA Y REPARACION DE CABLEADO DE ENCENDIDO. PATRIMONIO 81087 2005 KODIAK 41 PASAJEROS,TR,355000352.0,2024-05-24,15138.0,CONTRATISTAS
318258,"SERVICIO TECNICO CHURUBUSCO, S.A. DE C.V.",STC920331JW4,27682-183012-675,OT. 20241232,"REPARACION DE COLUMNA, REEMPLAZO E INSTALACION DE PLAFON CRISTALINO, FARO DELANTERO DE HALOGENO, PLAFON AMARILLO Y FOCOS DE PELLIZCO. PATRIMONIO 81087 2005 KODIAK 41 PASAJEROS",TR,355000352.0,2024-05-24,13050.0,CONTRATISTAS
318258,"SERVICIO TECNICO CHURUBUSCO, S.A. DE C.V.",STC920331JW4,27638-183012-797,OT. 20241242,"MTTO PREVENTIVO.SUMINISTRO DE ACEITE PARA MOTOR, FILTROS DE AIRE(PRIM Y SECUND),FILTRO DE ACEITE,FILTRO DE DIESEL Y ACEITE HIDRAULICO.PATRIMONIO 83570 2020 MINI CARGADOR FRONTAL",TR,356000035.0,2024-05-24,26622.0,CONTRATISTAS
318258,"SERVICIO TECNICO CHURUBUSCO, S.A. DE C.V.",STC920331JW4,27639-183012-801,OT. 20241247,REEMPLAZO E INSTALACION DE ALTERNADOR. PATRIMONIO 80778 2008 CHASIS CABINA,TR,356000035.0,2024-05-24,10208.0,CONTRATISTAS
318258,"SERVICIO TECNICO CHURUBUSCO, S.A. DE C.V.",STC920331JW4,27821-183012-869,OT. 20241515,"REEMPLAZO E INSTALACION DE SOPORTES PARA MUELLE, ACEITE DE DIFERENCIAL, ABRAZADERAS PARA MUELLE COMPLETAS, HOJA Y GRANADAS PARA MUELLE. PATRIMONIO 82865 2018 CAMION 4300- 210HP PIPA",TR,356000039.0,2024-05-30,35960.0,CONTRATISTAS
318292,"MASSIVE PRODUCCIONES, S.A. DE C.V.",MPR141118NN1,432-183011-1152,SFA-DGA-DASG/CC/0245.2/2023,"RENTA DE 2 PLATAFORMAS PARA DESFILE CIVICO, DEPORTIVO Y MILITAR CXII ANIVERSARIO DE LA REVOLUCION MEXICANA",TR,373000175.0,2024-05-17,402520.0,CONTRATISTAS
318329,"EDIFICACIONES Y TERRACERIAS DEL NORTE, S.A. DE C.V.",ETN940609PIA,3290-185004-1776,SIS-492-2024,"FREC-PROPIOS 30% ANT. SIS-RP-40/24-CP REHAB. DE ESP. MULTIDEPORTIVO SAN BERANE ""PARQUE DE LA NIÑEZ""  (ANDADORES Y AREA DE JUEGOS) UBICADO EN COL.SAN BERNABE X SECTOR, EN MTY. N.L. ICOM/24185026",TR,1030171.0,2024-05-02,3449083.52,CONTRATISTAS
318384,"INMOBILIARIA HFM, S.A. DE C.V.",IHF150416TUA,1055-183011-1681,SCO-039-2024,SUB ARRENDAMIENTO DEL INMUEBLE DE LAS OFICINAS DE LA CONTRALORIA MUNICIPAL PISO 1 Y 2 CORRESPONDIENTE AL MES DE ABRIL DE 2024.,TR,373000159.0,2024-05-10,184935.67,CONTRATISTAS
318384,"INMOBILIARIA HFM, S.A. DE C.V.",IHF150416TUA,1056-183011-1683,SCO-037-2023,ARRENDAMIENTO DEL INMUEBLE DE LAS OFICINAS DE LA CONTRALORIA MUNICIPAL PISO 3 CORRESPONDIENTE AL MES DE ABRIL DE 2024.,TR,373000159.0,2024-05-10,81703.64,CONTRATISTAS
318387,"FORTERRA, S.A. DE C.V.",FOR1309135N5,418-183011-1854,SFA-133-2024,ARRENDAMIENTO DE LAS OFICINAS DE LA DIRECCION DE PATRIMONIO CORRESPONDIENTE AL MES DE ENERO DE 2024.,TR,373000190.0,2024-05-17,330600.0,CONTRATISTAS
318387,"FORTERRA, S.A. DE C.V.",FOR1309135N5,419-183011-1855,SFA-133-2024,ARRENDAMIENTO DE LAS OFICINAS DE LA DIRECCION DE PATRIMONIO CORRESPONDIENTE AL MES DE FEBRERO DE 2024.,TR,373000190.0,2024-05-17,330600.0,CONTRATISTAS
318387,"FORTERRA, S.A. DE C.V.",FOR1309135N5,420-183011-1856,SFA-133-2024,ARRENDAMIENTO DE LAS OFICINAS DE LA DIRECCION DE PATRIMONIO CORRESPONDIENTE AL MES DE MARZO DE 2024.,TR,373000190.0,2024-05-17,330600.0,CONTRATISTAS
318387,"FORTERRA, S.A. DE C.V.",FOR1309135N5,421-183011-1857,SFA-133-2024,ARRENDAMIENTO DE LAS OFICINAS DE LA DIRECCION DE PATRIMONIO CORRESPONDIENTE AL MES DE ABRIL DE 2024.,TR,373000190.0,2024-05-17,330600.0,CONTRATISTAS
318387,"FORTERRA, S.A. DE C.V.",FOR1309135N5,425-183011-1921,SFA-133-2024,ARRENDAMIENTO DE LAS OFICINAS DE LA DIRECCION DE PATRIMONIO CORRESPONDIENTE AL MES DE MAYO DE 2024.,TR,373000208.0,2024-05-24,330600.0,CONTRATISTAS
318492,GARCIA ZAVALA EDGAR ALEJANDRO JOBERAGAN,GAZE9405091I7,3328-183012-795,OT. 20241152,AFINACION DE MOTOR. PATRIMONIO 82670 2017 JETTA EQUIPADA,TR,355000336.0,2024-05-17,4501.96,CONTRATISTAS
318492,GARCIA ZAVALA EDGAR ALEJANDRO JOBERAGAN,GAZE9405091I7,3357-183012-728,OT. 20241153,"SUMINISTRO E INSTALACION DE ACEITE, FILTRO DE ACEITE Y FILTRO DE AIRE. PATRIMONIO 82676 2017 SENTRA",TR,355000336.0,2024-05-17,2099.6,CONTRATISTAS
318492,GARCIA ZAVALA EDGAR ALEJANDRO JOBERAGAN,GAZE9405091I7,3359-183012-739,OT. 20241171,"SUMINISTRO E INSTALACION DE BASES Y AMORTIGUADORES DELANTEROS, HORQUILLAS SUPERIORES, HORQUILLAS RECTAS, HORQUILLAS CURVAS, TORNILLOS ESTABILIZADORES, JUEGO DE GOMAS, JUEGO DE BALATAS (DELANTERAS Y TRASERAS) Y RECTIFICADO DE DISCOS. PATRIMONIO 83957 2021 CHARGER SE",TR,355000336.0,2024-05-17,44045.2,CONTRATISTAS
318492,GARCIA ZAVALA EDGAR ALEJANDRO JOBERAGAN,GAZE9405091I7,3430-183012-726,OT. 20241149,AFINACION DE MOTOR. PATRIMONIO 84284 2020 XTRAIL,TR,355000336.0,2024-05-17,4350.0,CONTRATISTAS
318492,GARCIA ZAVALA EDGAR ALEJANDRO JOBERAGAN,GAZE9405091I7,3325-183012-796,OT. 20241150,"ACEITE, FILTRO DE ACEITE, FILTRO DE AIRE, CREMALLERA REMANUFACTURADA, JUEGO DE BALATAS (DELANTERAS Y TRASERAS), RECTIFICADO DE DISCOS Y REPARACION DE RELOJ. PATRIMONIO 83248 2020 ALTIMA EXCLUSIVE TURBO",TR,355000349.0,2024-05-24,50935.6,CONTRATISTAS
318492,GARCIA ZAVALA EDGAR ALEJANDRO JOBERAGAN,GAZE9405091I7,3362-183012-799,OT. 20241245,"REPARACION DE DIFERENCIAL (PI¿N, CORONA Y SATELITES) Y DOS CUBETAS DE ACEITE.PATRIMONIO 81514 2008 RETROEXCAVADORA",TR,356000037.0,2024-05-24,107369.6,CONTRATISTAS
318555,"CONSTRUCTORA CARHECT, S.A. DE C.V.",CCA101025EB1,165-183012-964,OT. 2024050001,"SERVICIO DE IMPERMEABILIZACION EN CBF DIF # 1 UBICADO EN LA COL. MUNICIPAL, SEGUN COTIZACION ANEXA.",TR,377000031.0,2024-05-17,441228.04,CONTRATISTAS
318555,"CONSTRUCTORA CARHECT, S.A. DE C.V.",CCA101025EB1,176-183012-1062,OT. 2024050051,"SERVICIO DE IMPERMEABILIZACION EN CENTRO DE SALUD CEDECO  8 UBICADO EN LA COL. PROVILEON SAN BERNABE, SEGUN COTIZACION ANEXA.",TR,356000043.0,2024-05-31,221327.3,CONTRATISTAS
318568,"SERVICIOS BROXEL, S.A.P.I. DE C.V.",SBR130327HU9,AM 50338-183010-799,SFA-033-2022,Q7-24 / BONOS POR RIESGO Y DESEMPEÑO FIJO (SE APLICA NCM 7715 ESTIPULADO CLÁUSULA 2°).,TR,373000180.0,2024-05-17,3891766.99,CONTRATISTAS
318568,"SERVICIOS BROXEL, S.A.P.I. DE C.V.",SBR130327HU9,AM 50863-183010-888,SFA-033-2022,ABRIL-24 / BONOS PERSONAL SINDICALIZADO (SE APLICA NCM 7883 ESTIPULADO EN CLÁUSULA 2°),TR,373000180.0,2024-05-17,5407478.03,CONTRATISTAS
318568,"SERVICIOS BROXEL, S.A.P.I. DE C.V.",SBR130327HU9,AM 50864-183010-889,SFA-033-2022,ABRIL-24 / BONOS PENSIONADOS Y JUBILADOS (SE APLICA NCM 7884 ESTIPULADO CLÁUSULA 2°),TR,373000180.0,2024-05-17,3792734.77,CONTRATISTAS
318568,"SERVICIOS BROXEL, S.A.P.I. DE C.V.",SBR130327HU9,AM 50865-183010-890,SFA-033-2022,Q8-24 / BONOS POR RIESGO (SE APLICA NCM 7885 ESTIPULADO EN CLÁUSULA 2°),TR,373000180.0,2024-05-17,2377057.23,CONTRATISTAS
318568,"SERVICIOS BROXEL, S.A.P.I. DE C.V.",SBR130327HU9,AM 50872-183010-961,SFA-033-2022,ABRIL-24 / BONOS PERSONAL CONFIANZA (SE APLICA NCM 7886 ESTIPULADO EN CLAUSULA 2°),TR,373000180.0,2024-05-17,3058342.11,CONTRATISTAS
318568,"SERVICIOS BROXEL, S.A.P.I. DE C.V.",SBR130327HU9,AM 50873-183010-912,SFA-033-2022,Q8E-24 / BONOS DESEMPEÑO VARIABLE (SE APLICA NCM 7887 ESTIPULADO CLÁUSULA 2°),TR,373000180.0,2024-05-17,2244714.71,CONTRATISTAS
318597,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",DCU801124B41,11379-185004-1787,SIS-286-2023,"MODER Y MOV MULTI ""PSV"" EST. 7 SIS-RP-59/23-CP  CONSTRUCCIÓN DE OBRA PARA LA MODERNIZACIÓN Y MOVILIDAD MULTIMODAL EN LA CIRCULACIÓN VIAL SUR - NORTE (RAMPA SUR) EN LA AV. CHURUBUSCO EN SU CRUCE CON LA VÍA FÉRREA A TAMPICO EN MTY., N.L. ICOM/23185027-A-BIS1 REF-SIS/048/2024",TR,366000058.0,2024-05-03,147940.55,CONTRATISTAS
318597,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",DCU801124B41,11380-185004-1651,SIS-286-2023,"MODER Y MOV MULTI ""PSV"" EST. 2-E SIS-RP-59/23-CP  CONSTRUCCIÓN DE OBRA PARA LA MODERNIZACIÓN Y MOVILIDAD MULTIMODAL EN LA CIRCULACIÓN VIAL SUR - NORTE (RAMPA SUR) EN LA AV. CHURUBUSCO EN SU CRUCE CON LA VÍA FÉRREA A TAMPICO EN MTY., N.L. ICOM/23185027-A-BIS1 REF-SIS/048/2024",TR,366000063.0,2024-05-06,1040533.08,CONTRATISTAS
